Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2000-02-28 00:00:00+08:00,39.356163024902344,39.356163024902344,39.356163024902344,39.356163024902344,0,0.0,0.0
2000-02-29 00:00:00+08:00,39.55387017283057,40.14717128433449,39.55387017283057,39.75157165527344,98749286567,0.0,0.0
2000-03-01 00:00:00+08:00,40.542757981295686,40.74046325683594,40.34505270575543,40.74046325683594,90504908649,0.0,0.0
2000-03-02 00:00:00+08:00,40.93836249367995,41.136067793412835,40.14716339111328,40.14716339111328,68745687934,0.0,0.0
2000-03-03 00:00:00+08:00,39.9494580913804,40.34505764266374,39.9494580913804,40.14716339111328,58129351241,0.0,0.0
2000-03-06 00:00:00+08:00,40.34506657638898,40.54277191990033,39.356165811273804,39.553871154785156,72312707991,0.0,0.0
2000-03-07 00:00:00+08:00,39.15826874354227,39.7515698277703,38.960563414028236,39.356163024902344,83737461434,0.0,0.0
2000-03-08 00:00:00+08:00,39.158260345458984,39.356154584377634,38.76284977123271,39.158260345458984,64819045052,0.0,0.0
2000-03-09 00:00:00+08:00,39.158271515903046,39.553871154785156,39.158271515903046,39.553871154785156,71897783191,0.0,0.0
2000-03-10 00:00:00+08:00,39.751570334165955,39.949464618047,38.36725896240099,38.564964294433594,99978344966,0.0,0.0
2000-03-13 00:00:00+08:00,37.5762390641296,37.5762390641296,35.99403381347656,35.99403381347656,232179364310,0.0,0.0
2000-03-14 00:00:00+08:00,35.99402808424639,36.98292838141492,35.59842863256154,36.7850341796875,145477589021,0.0,0.0
2000-03-15 00:00:00+08:00,36.587353058331196,37.18065423255318,35.99404802794851,36.19175338745117,154204016711,0.0,0.0
2000-03-16 00:00:00+08:00,35.40074000513237,36.78505145222352,34.01642470188084,36.389644622802734,233438180185,0.0,0.0
2000-03-17 00:00:00+08:00,36.58734376045361,37.57624435424805,36.19174419010661,37.57624435424805,267728113852,0.0,0.0
2000-03-20 00:00:00+08:00,36.389644622802734,36.389644622802734,36.389644622802734,36.389644622802734,21190095663,0.0,0.0
2000-03-21 00:00:00+08:00,35.20303274679723,38.76285857831464,35.20303274679723,38.564964294433594,447638099122,0.0,0.0
2000-03-22 00:00:00+08:00,37.971656799316406,39.158266615610145,37.37835189116954,37.971656799316406,247260900862,0.0,0.0
2000-03-23 00:00:00+08:00,38.36726023750214,40.14717128433449,38.16955489889897,39.75157165527344,280164605464,0.0,0.0
2000-03-24 00:00:00+08:00,39.751561302444614,39.751561302444614,38.76284977123271,39.158260345458984,189561198505,0.0,0.0
2000-03-27 00:00:00+08:00,39.55386723241504,41.72937774658203,39.55386723241504,41.72937774658203,257812048419,0.0,0.0
2000-03-28 00:00:00+08:00,41.927075569363865,42.32267509823999,40.938360174883876,41.333770751953125,181779906634,0.0,0.0
2000-03-29 00:00:00+08:00,41.13608027603273,41.13608027603273,40.345069885253906,40.345069885253906,105678469394,0.0,0.0
2000-03-30 00:00:00+08:00,40.34506753613761,41.92708822558113,40.34506753613761,41.136077880859375,227815979813,0.0,0.0
2000-03-31 00:00:00+08:00,40.93836615773511,41.531671061853146,40.54276657104492,40.54276657104492,127027740887,0.0,0.0
2000-04-03 00:00:00+08:00,40.54276657104492,40.54276657104492,40.54276657104492,40.54276657104492,0,0.0,0.0
2000-04-04 00:00:00+08:00,40.54276657104492,40.54276657104492,40.54276657104492,40.54276657104492,0,0.0,0.0
2000-04-05 00:00:00+08:00,39.75157358776641,41.531677529152205,39.75157358776641,41.136077880859375,182695562287,0.0,0.0
2000-04-06 00:00:00+08:00,41.13608451922136,41.72938961147365,39.9494743347168,39.9494743347168,145596416273,0.0,0.0
2000-04-07 00:00:00+08:00,40.34506657638898,40.54277191990033,39.553871154785156,39.553871154785156,110518474790,0.0,0.0
2000-04-10 00:00:00+08:00,39.75155871206353,42.12496676178734,39.55385729399275,41.53166198730469,201610650952,0.0,0.0
2000-04-11 00:00:00+08:00,41.13607147516296,41.13607147516296,40.54276657104492,40.54276657104492,117967570843,0.0,0.0
2000-04-12 00:00:00+08:00,39.94946693750687,40.34506657638898,39.553871154785156,39.553871154785156,128216408046,0.0,0.0
2000-04-13 00:00:00+08:00,37.57624616177567,38.36725638869291,37.57624616177567,37.971656799316406,248891269216,0.0,0.0
2000-04-14 00:00:00+08:00,36.58733278588865,37.57623308305719,36.58733278588865,36.7850341796875,239165097006,0.0,0.0
2000-04-17 00:00:00+08:00,34.80743281980731,35.59844309271687,34.609727489541605,35.40073776245117,208060407784,0.0,0.0
2000-04-18 00:00:00+08:00,37.37835693359375,37.37835693359375,36.58735045612788,37.37835693359375,217523114345,0.0,0.0
2000-04-19 00:00:00+08:00,38.36726429331857,38.36726429331857,35.99404802794851,36.19175338745117,145654459349,0.0,0.0
2000-04-20 00:00:00+08:00,36.19173333420381,36.7850341796875,35.59842863256154,36.7850341796875,95074579646,0.0,0.0
2000-04-21 00:00:00+08:00,36.98292838141492,37.37833888132977,36.58733278588865,36.7850341796875,70356985905,0.0,0.0
2000-04-24 00:00:00+08:00,36.78504807292855,36.9829423493981,35.59844207763672,35.59844207763672,80690194617,0.0,0.0
2000-04-25 00:00:00+08:00,35.59843679290414,37.18064215440889,35.59843679290414,36.98293685913086,129573988875,0.0,0.0
2000-04-26 00:00:00+08:00,37.77395894737748,37.97166430522854,36.19175308511031,36.58735275268555,221065619149,0.0,0.0
2000-04-27 00:00:00+08:00,37.37835796932777,37.576252272113834,36.58735146994354,37.1806526184082,105813977898,0.0,0.0
2000-04-28 00:00:00+08:00,37.77396116843871,39.3561709798985,37.3783614776027,38.9605712890625,237572314797,0.0,0.0
2000-05-01 00:00:00+08:00,38.9605712890625,38.9605712890625,38.9605712890625,38.9605712890625,0,0.0,0.0
2000-05-02 00:00:00+08:00,38.7628567696277,38.7628567696277,37.971657574717995,38.169551849365234,84578099452,0.0,0.0
2000-05-03 00:00:00+08:00,37.773957623033404,38.16955727673904,37.1806526184082,37.1806526184082,75426358510,0.0,0.0
2000-05-04 00:00:00+08:00,37.18064215440889,37.97165228733434,36.58734117292093,36.98293685913086,111779167839,0.0,0.0
2000-05-05 00:00:00+08:00,36.587345520412214,38.36725638869291,36.389640201641846,37.971656799316406,110709562579,0.0,0.0
2000-05-08 00:00:00+08:00,37.57624692910276,38.36725717217285,37.57624692910276,38.169551849365234,82047327484,0.0,0.0
2000-05-09 00:00:00+08:00,38.169551849365234,38.169551849365234,38.169551849365234,38.169551849365234,0,0.0,0.0
2000-05-10 00:00:00+08:00,38.36726262765861,38.36726262765861,37.1806526184082,37.1806526184082,93664437942,0.0,0.0
2000-05-11 00:00:00+08:00,35.99404270509503,36.38964231747319,35.005138150073016,35.40073776245117,165385745438,0.0,0.0
2000-05-12 00:00:00+08:00,35.99404772725924,36.58735275268555,35.40074270183293,36.58735275268555,213521853794,0.0,0.0
2000-05-15 00:00:00+08:00,37.2122767719311,37.2122767719311,35.566764898780434,35.693416595458984,134465742550,0.0,1.28
2000-05-16 00:00:00+08:00,36.57949779683225,37.97170632779868,35.94647837204965,37.845054626464844,105315890488,0.0,0.0
2000-05-17 00:00:00+08:00,39.49057159940124,40.250003814697266,39.237511077776375,40.250003814697266,165332157320,0.0,0.0
2000-05-18 00:00:00+08:00,39.99693363184377,41.26272964477539,39.49056586782607,41.26272964477539,124512470273,0.0,0.0
2000-05-19 00:00:00+08:00,40.50329375705037,41.00941848754883,40.24999038186098,41.00941848754883,83311748884,0.0,0.0
2000-05-22 00:00:00+08:00,40.503300739206715,40.75636122000022,39.99693298339844,39.99693298339844,106654860230,0.0,0.0
2000-05-23 00:00:00+08:00,39.996936231936346,39.996936231936346,38.478079635371756,38.73114013671875,78500882016,0.0,0.0
2000-05-24 00:00:00+08:00,37.212283023468906,37.97171131120669,37.212283023468906,37.59199523925781,85726893995,0.0,0.0
2000-05-25 00:00:00+08:00,37.71864527376326,37.971709616461816,36.452849252615714,36.83256530761719,96828793828,0.0,0.0
2000-05-26 00:00:00+08:00,36.452849252615714,36.959217019920104,36.199788766076956,36.83256530761719,70008419144,0.0,0.0
2000-05-29 00:00:00+08:00,36.83256530761719,37.46534184915742,36.70591359531427,36.83256530761719,52122944798,0.0,0.0
2000-05-30 00:00:00+08:00,36.83256530761719,36.83256530761719,36.83256530761719,36.83256530761719,0,0.0,0.0
2000-05-31 00:00:00+08:00,39.743629455566406,39.99693287372691,38.98419736488728,39.743629455566406,158989878703,0.0,0.0
2000-06-01 00:00:00+08:00,39.490568435001045,39.490568435001045,38.478079635371756,38.73114013671875,55122098697,0.0,0.0
2000-06-02 00:00:00+08:00,39.74363557544635,40.25000340783866,39.237510681152344,39.237510681152344,101225329179,0.0,0.0
2000-06-05 00:00:00+08:00,39.74362956454337,40.249997320351646,39.23750474679665,39.99693298339844,59798968599,0.0,0.0
2000-06-06 00:00:00+08:00,39.99693298339844,39.99693298339844,39.99693298339844,39.99693298339844,0,0.0,0.0
2000-06-07 00:00:00+08:00,39.49056686998511,40.75636291503906,39.237506378666936,40.75636291503906,81345149055,0.0,0.0
2000-06-08 00:00:00+08:00,40.756361108246345,41.00942544450565,39.743629455566406,39.743629455566406,70697027392,0.0,0.0
2000-06-09 00:00:00+08:00,39.99693298339844,40.249997320351646,39.49056522759016,39.99693298339844,45171655346,0.0,0.0
2000-06-12 00:00:00+08:00,40.50330062814673,40.50330062814673,39.743629455566406,39.743629455566406,67123280572,0.0,0.0
2000-06-13 00:00:00+08:00,39.4905712002192,39.4905712002192,39.237510681152344,39.237510681152344,48311780619,0.0,0.0
2000-06-14 00:00:00+08:00,39.99692334746555,39.99692334746555,38.984188079833984,38.984188079833984,64295991259,0.0,0.0
2000-06-15 00:00:00+08:00,38.98419896115507,38.98419896115507,37.971710205078125,37.971710205078125,69274685557,0.0,0.0
2000-06-16 00:00:00+08:00,37.971710205078125,38.22477069553969,37.71864585845671,37.971710205078125,75573138725,0.0,0.0
2000-06-19 00:00:00+08:00,37.84505569346514,37.97170739836979,37.085623627823914,37.46533966064453,57780102371,0.0,0.0
2000-06-20 00:00:00+08:00,38.22477180903999,38.22477180903999,37.4653435213022,37.59199523925781,45751547817,0.0,0.0
2000-06-21 00:00:00+08:00,37.591996314787465,37.71864803636666,37.212284088134766,37.212284088134766,37673562283,0.0,0.0
2000-06-22 00:00:00+08:00,36.95922245240272,37.8450634668476,36.95922245240272,37.718650817871094,64192016747,0.0,0.0
2000-06-23 00:00:00+08:00,37.465341901477316,37.5919936139571,36.9592170715332,36.9592170715332,49329023488,0.0,0.0
2000-06-26 00:00:00+08:00,36.57950431210371,36.70591695406665,35.56677254098532,35.82007598876953,95197240574,0.0,0.0
2000-06-27 00:00:00+08:00,35.94648477457233,36.199792078516694,35.82007598876953,35.82007598876953,54066359094,0.0,0.0
2000-06-28 00:00:00+08:00,36.07313813160971,36.57950205788404,35.94648255936263,36.452850341796875,64997227603,0.0,0.0
2000-06-29 00:00:00+08:00,36.959215300910174,36.959215300910174,35.94647981340473,36.07313537597656,77624156393,0.0,0.0
2000-06-30 00:00:00+08:00,36.199788816629514,36.9592170715332,35.82007276109778,36.9592170715332,78027855479,0.0,0.0
2000-07-03 00:00:00+08:00,36.19978219718888,36.959210313224624,35.566762832450586,36.32619094848633,104447180852,0.0,0.0
2000-07-04 00:00:00+08:00,36.32619305893684,36.45284475561538,35.440356140138995,35.693416595458984,73680107655,0.0,0.0
2000-07-05 00:00:00+08:00,36.07314235601542,37.971715197766535,35.44036572146597,37.718650817871094,119441525468,0.0,0.0
2000-07-06 00:00:00+08:00,36.70591735839844,37.3389369029028,36.32620126446854,36.70591735839844,101119813131,0.0,0.0
2000-07-07 00:00:00+08:00,36.70591187170538,36.959215284416786,35.94647979736328,35.94647979736328,56914463307,0.0,0.0
2000-07-10 00:00:00+08:00,36.07313050786845,36.57949432712721,35.440354081153146,36.32619094848633,65217525581,0.0,0.0
2000-07-11 00:00:00+08:00,36.19978984769688,36.832566408143954,35.94648255936263,36.452850341796875,52507541337,0.0,0.0
2000-07-12 00:00:00+08:00,36.45284263780677,36.57949432712721,36.07313050786845,36.32619094848633,40919616069,0.0,0.0
2000-07-13 00:00:00+08:00,36.45285298975577,37.21228517761557,36.45285298975577,36.70591735839844,69994503658,0.0,0.0
2000-07-14 00:00:00+08:00,36.70591364657363,37.212281414585156,36.70591364657363,36.9592170715332,62976544862,0.0,0.0
2000-07-17 00:00:00+08:00,36.959210313224624,37.2122746100016,36.19978219718888,36.32619094848633,50712314469,0.0,0.0
2000-07-18 00:00:00+08:00,36.32619583453433,36.32619583453433,35.94647979736328,35.94647979736328,32287023418,0.0,0.0
2000-07-19 00:00:00+08:00,36.32619583453433,36.32619583453433,35.94647979736328,35.94647979736328,32287023418,0.0,0.0
2000-07-20 00:00:00+08:00,35.693420906807724,35.693420906807724,34.174560546875,34.174560546875,115203218360,0.0,0.0
2000-07-21 00:00:00+08:00,34.17456384005815,34.30121942039952,32.40264282349004,32.90876770019531,162136495092,0.0,0.0
2000-07-24 00:00:00+08:00,32.52904726497739,32.655698957228964,31.896268895537975,32.02292251586914,110822798308,0.0,0.0
2000-07-25 00:00:00+08:00,31.389912438107007,32.402644256319654,31.389912438107007,31.76962661743164,93606483860,0.0,0.0
2000-07-26 00:00:00+08:00,32.14933937512762,33.03541942437653,32.14933937512762,32.90876770019531,123597006270,0.0,0.0
2000-07-27 00:00:00+08:00,32.52905658445138,32.65570831298828,31.643215586667136,32.65570831298828,75383138177,0.0,0.0
2000-07-28 00:00:00+08:00,31.64320922239292,32.78235344813937,31.64320922239292,32.27598571777344,112145144460,0.0,0.0
2000-07-31 00:00:00+08:00,32.275981826956446,32.402633514752736,31.896267773508125,32.149330139160156,44307028697,0.0,0.0
2000-08-01 00:00:00+08:00,32.52905499378475,32.782358438472045,31.896276473999023,31.896276473999023,54874186395,0.0,0.0
2000-08-02 00:00:00+08:00,32.02292741775615,32.27598790296774,31.643211364746094,31.643211364746094,39456927657,0.0,0.0
2000-08-03 00:00:00+08:00,31.643211595861143,31.643211595861143,30.63047798724674,30.8837833404541,50216489866,0.0,0.0
2000-08-04 00:00:00+08:00,31.010196330702215,32.52905690416107,31.010196330702215,31.76962661743164,80865639734,0.0,0.0
2000-08-07 00:00:00+08:00,31.89627872469244,31.89627872469244,30.883787904517835,31.136850357055664,88230506600,0.0,0.0
2000-08-08 00:00:00+08:00,31.13684998856407,31.89627834721333,30.883787539021128,31.76962661743164,87806300921,0.0,0.0
2000-08-09 00:00:00+08:00,32.022930589036264,32.90876770019531,32.022930589036264,32.90876770019531,97692062259,0.0,0.0
2000-08-10 00:00:00+08:00,33.28848533826768,33.6682014465332,32.90876923000216,33.6682014465332,102063658059,0.0,0.0
2000-08-11 00:00:00+08:00,33.415127865672595,33.668192174174386,33.16206741333008,33.16206741333008,55832817569,0.0,0.0
2000-08-14 00:00:00+08:00,33.16207500471789,33.288483790809245,32.65570718992275,32.90876770019531,42591720049,0.0,0.0
2000-08-15 00:00:00+08:00,33.41513941372618,33.41513941372618,32.78236273901001,33.035423278808594,53931312217,0.0,0.0
2000-08-16 00:00:00+08:00,33.035416240965404,34.174560546875,33.035416240965404,34.174560546875,77309224777,0.0,0.0
2000-08-17 00:00:00+08:00,34.68092236517181,35.18704710630578,34.42761898465959,34.93398666381836,93825423620,0.0,0.0
2000-08-18 00:00:00+08:00,35.18704992922181,35.56676594858756,35.060641166849216,35.31370162963867,86628725821,0.0,0.0
2000-08-21 00:00:00+08:00,35.06063835407446,35.18704710630578,34.80733111740313,34.93398666381836,50032384651,0.0,0.0
2000-08-22 00:00:00+08:00,34.933995453629166,34.933995453629166,34.30121886302492,34.680931091308594,47266781772,0.0,0.0
2000-08-23 00:00:00+08:00,34.680931091308594,34.680931091308594,34.680931091308594,34.680931091308594,0,0.0,0.0
2000-08-24 00:00:00+08:00,34.93398946643235,35.56676594858756,34.93398946643235,35.31370162963867,86961297607,0.0,0.0
2000-08-25 00:00:00+08:00,35.44035987427985,35.566768646240234,35.18705259807394,35.566768646240234,67969846253,0.0,0.0
2000-08-28 00:00:00+08:00,35.313698796561894,35.313698796561894,34.68092236517181,34.93398666381836,41797979053,0.0,0.0
2000-08-29 00:00:00+08:00,34.933995453629166,34.933995453629166,33.92150277858116,34.680931091308594,70881336756,0.0,0.0
2000-08-30 00:00:00+08:00,34.42762488892153,34.933992654921255,34.174560546875,34.174560546875,55343475749,0.0,0.0
2000-08-31 00:00:00+08:00,33.668200357829534,34.17456432362959,33.668200357829534,34.04791259765625,59711834325,0.0,0.0
2000-09-01 00:00:00+08:00,34.17456384005815,34.17456384005815,32.782358914103966,32.90876770019531,78236371122,0.0,0.0
2000-09-04 00:00:00+08:00,33.668197679852526,33.79484939575195,33.28848161406832,33.79484939575195,37302006304,0.0,0.0
2000-09-05 00:00:00+08:00,33.79486084495259,34.04792142441067,33.41514465052613,33.921512603759766,44200016942,0.0,0.0
2000-09-06 00:00:00+08:00,33.415127865672595,33.54177956086098,32.90876016679404,33.16206741333008,57121754055,0.0,0.0
2000-09-07 00:00:00+08:00,32.022932005075184,32.402644256319654,31.64321589767039,31.76962661743164,67406794020,0.0,0.0
2000-09-08 00:00:00+08:00,31.76962201370179,32.02292736463891,31.389907889401464,31.516559600830078,53151311722,0.0,0.0
2000-09-11 00:00:00+08:00,31.26350283468491,31.643217027568156,31.26350283468491,31.38991355895996,59550218869,0.0,0.0
2000-09-12 00:00:00+08:00,31.38991355895996,31.38991355895996,31.38991355895996,31.38991355895996,0,0.0,0.0
2000-09-13 00:00:00+08:00,30.883788641801665,31.643217027568156,29.99770659365084,31.38991355895996,118942384480,0.0,0.0
2000-09-14 00:00:00+08:00,30.757138476164872,31.136854640297894,30.2507724914093,30.377424240112305,58547691419,0.0,0.0
2000-09-15 00:00:00+08:00,30.88378409351528,31.389908936136056,30.377416312821005,31.01019287109375,82176445198,0.0,0.0
2000-09-18 00:00:00+08:00,30.377409816039307,30.883777488437314,29.99769576028596,30.63047218322754,97868072327,0.0,0.0
2000-09-19 00:00:00+08:00,29.87105454627496,30.25077068776817,28.605501174926758,28.605501174926758,133186917707,0.0,0.0
2000-09-20 00:00:00+08:00,29.238273579295733,29.491336014501503,28.605496986277913,29.111621856689453,120368246850,0.0,0.0
2000-09-21 00:00:00+08:00,28.605495083591382,29.238271634520245,28.22553801296523,28.984966278076172,68452388650,0.0,0.0
2000-09-22 00:00:00+08:00,26.959985733032227,27.339701832399875,26.959985733032227,26.959985733032227,132834122636,0.0,0.0
2000-09-25 00:00:00+08:00,27.339701832399875,27.46611062140537,26.453619834643742,26.959985733032227,88873752030,0.0,0.0
2000-09-26 00:00:00+08:00,26.959987597527082,28.731910705566406,26.833335861667166,28.731910705566406,199394350975,0.0,0.0
2000-09-27 00:00:00+08:00,28.478839003522488,29.36492077505658,28.099123001098633,28.099123001098633,137224758488,0.0,0.0
2000-09-28 00:00:00+08:00,28.09913017497493,28.47884627434258,26.959985733032227,26.959985733032227,107525519700,0.0,0.0
2000-09-29 00:00:00+08:00,26.95998095880485,27.086391653504936,26.326961517333984,26.326961517333984,76034057956,0.0,0.0
2000-10-02 00:00:00+08:00,25.314473279606,25.820841063806164,24.93475914001465,24.93475914001465,138001375937,0.0,0.0
2000-10-03 00:00:00+08:00,24.555047315197896,26.580271848678926,24.428393658649593,26.07390594482422,194590275197,0.0,0.0
2000-10-04 00:00:00+08:00,25.187828063964844,25.187828063964844,25.187828063964844,25.187828063964844,84448144144,0.0,0.0
2000-10-05 00:00:00+08:00,24.808107834036136,26.706682567129146,24.808107834036136,26.07390594482422,164805785309,0.0,0.0
2000-10-06 00:00:00+08:00,26.07390602094354,27.845827102661133,26.07390602094354,27.845827102661133,180029493800,0.0,0.0
2000-10-09 00:00:00+08:00,27.592761176951477,27.972475305583785,27.213045120239258,27.213045120239258,102031335801,0.0,0.0
2000-10-10 00:00:00+08:00,27.213045120239258,27.213045120239258,27.213045120239258,27.213045120239258,0,0.0,0.0
2000-10-11 00:00:00+08:00,26.326961517333984,26.326961517333984,26.326961517333984,26.326961517333984,29010663869,0.0,0.0
2000-10-12 00:00:00+08:00,24.681690134902148,25.56752888438527,24.555038452148438,24.555038452148438,183667251856,0.0,0.0
2000-10-13 00:00:00+08:00,22.909530280755842,24.808102692267425,22.909530280755842,24.428388595581055,191179714534,0.0,0.0
2000-10-16 00:00:00+08:00,24.428388595581055,24.428388595581055,24.428388595581055,24.428388595581055,0,0.0,0.0
2000-10-17 00:00:00+08:00,22.7831307666157,24.04868629792544,22.7831307666157,23.795623779296875,152970339373,0.0,0.0
2000-10-18 00:00:00+08:00,23.542554347661905,23.795616791981526,22.150104522705078,22.150104522705078,197565539457,0.0,0.0
2000-10-19 00:00:00+08:00,21.010954908639143,21.897036607454016,20.63123893737793,20.63123893737793,199457078987,0.0,0.0
2000-10-20 00:00:00+08:00,22.02369499206543,22.02369499206543,22.02369499206543,22.02369499206543,53403302845,0.0,0.0
2000-10-23 00:00:00+08:00,25.187828063964844,25.187828063964844,24.55505133799361,25.187828063964844,393125049096,0.0,0.0
2000-10-24 00:00:00+08:00,25.187820050275455,26.833330154418945,24.808104005410208,26.833330154418945,281450989671,0.0,0.0
2000-10-25 00:00:00+08:00,26.453616862974638,27.592761176951477,26.453616862974638,27.213045120239258,211862326584,0.0,0.0
2000-10-26 00:00:00+08:00,26.326966106879418,27.21304810219263,26.326966106879418,26.706682205200195,162335511542,0.0,0.0
2000-10-27 00:00:00+08:00,26.706682205200195,26.706682205200195,26.706682205200195,26.706682205200195,0,0.0,0.0
2000-10-30 00:00:00+08:00,24.93475914001465,24.93475914001465,24.93475914001465,24.93475914001465,43094344075,0.0,0.0
2000-10-31 00:00:00+08:00,24.175328906776066,25.061410829615504,24.175328906776066,24.80810546875,237316567164,0.0,0.0
2000-11-01 00:00:00+08:00,25.56752888438527,25.56752888438527,24.42838484131528,24.555038452148438,178478658699,0.0,0.0
2000-11-02 00:00:00+08:00,24.681697280280247,26.2005558013916,24.555045560860727,26.2005558013916,190518503961,0.0,0.0
2000-11-03 00:00:00+08:00,27.33970149802931,27.845826380212436,26.833333677753696,27.71941566467285,246387764272,0.0,0.0
2000-11-06 00:00:00+08:00,26.706685607266166,27.97248193406515,26.453623131540592,27.5927677154541,242870995952,0.0,0.0
2000-11-07 00:00:00+08:00,28.858550880035622,29.4913272857666,28.352183221410083,29.4913272857666,252449083392,0.0,0.0
2000-11-08 00:00:00+08:00,30.124348649613164,31.010187475052675,29.49132926341777,29.61798095703125,235556099847,0.0,0.0
2000-11-09 00:00:00+08:00,29.111621856689453,29.111621856689453,28.225539890379025,29.111621856689453,166633646908,0.0,0.0
2000-11-10 00:00:00+08:00,28.35218898585841,29.111619159193413,28.099126574101522,28.858556747436523,174306612636,0.0,0.0
2000-11-13 00:00:00+08:00,26.959985733032227,27.46611062140537,26.959985733032227,26.959985733032227,146585514365,0.0,0.0
